"Date_Name","subCategory","Purchase_Hour","sales"
"2016-04-20","I",8,5.63
"2016-05-05","I",8,8.28
"2016-05-06","I",8,16.09
"2016-05-21","I",8,1.69
"2016-05-30","I",8,13.53
"2016-06-10","I",8,16.52
"2016-06-29","I",8,23.07
"2016-07-18","I",8,3.88
"2016-08-12","I",8,11.84
"2016-08-19","I",8,16.07
"2016-08-21","I",8,1.69
"2016-08-25","I",8,8.02
"2016-09-09","I",8,5.44
"2016-09-14","I",8,1.69
"2015-11-29","I",9,3.88
"2015-12-20","I",9,5.07
"2016-01-01","I",9,1.69
"2016-01-02","I",9,5.57
"2016-01-04","I",9,14.1
"2016-01-15","I",9,16.82
"2016-01-16","I",9,1.69
"2015-11-23","I",7,1.69
"2015-11-30","I",7,3.38
"2016-01-23","I",7,8.26
"2016-03-05","I",7,2.68
"2016-03-11","I",7,3.94
"2016-03-17","I",7,6.73
"2016-03-20","I",7,1.69
"2016-04-04","I",7,5.63
"2016-04-07","I",7,6.07
"2016-04-24","I",7,6.07
"2016-05-29","I",7,1.69
"2016-06-07","I",7,6.39
"2016-06-19","I",7,1.69
"2016-06-23","I",7,12.02
"2016-07-20","I",7,12.76
"2016-07-30","I",7,1.69
"2016-09-11","I",7,1.69
"2015-11-17","I",8,12.77
"2016-02-17","I",8,6.39
"2016-02-23","I",8,6.14
"2016-03-07","I",8,4.87
"2016-03-15","I",8,8.62
"2016-03-22","I",8,13.24
"2016-04-02","I",8,1.69
"2016-04-07","I",8,15.9
"2016-04-08","I",8,13.65
"2016-04-19","I",8,1.69
"2016-05-12","I",8,11.7
"2016-05-16","I",8,16.7
"2016-05-20","I",8,9.57
"2016-05-25","I",8,5.97
"2016-06-09","I",8,11.32
"2016-06-15","I",8,10.63
"2016-06-24","I",8,20.89
"2016-07-09","I",8,1.69
"2016-07-28","I",8,5.64
"2016-07-29","I",8,7.69
"2016-08-24","I",8,13.26
"2016-08-26","I",8,6.39
"2016-03-28","I",8,6.68
"2016-04-06","I",8,6.88
"2016-04-09","I",8,1.69
"2016-04-11","I",8,11.57
"2016-04-21","I",8,3.94
"2016-06-02","I",8,9.09
"2016-06-23","I",8,3.88
"2016-07-01","I",8,5.67
"2016-07-04","I",8,6.19
"2016-07-15","I",8,18.68
"2016-07-19","I",8,12.83
"2016-09-19","I",8,18.32
"2016-09-27","I",8,30.9
"2015-12-05","I",9,3.38
"2015-12-18","I",9,17.32
"2015-12-31","I",9,1.69
"2016-01-22","I",9,29.85
"2016-01-30","I",9,1.69
"2016-02-04","I",9,7.32
"2016-02-17","I",9,8.95
"2016-03-03","I",9,16.55
"2016-03-17","I",9,9.46
"2016-03-18","I",9,8.83
"2016-04-01","I",9,14.32
"2016-04-18","I",9,10.51
"2016-04-19","I",9,7.76
"2016-04-20","I",9,22.06
"2016-04-25","I",9,7.68
"2016-05-05","I",9,27.86
"2016-05-10","I",9,14.03
"2016-05-13","I",9,33.84
"2016-05-14","I",9,1.69
"2016-05-17","I",9,5.57
"2016-05-21","I",9,8.26
"2016-06-01","I",9,34.73
"2016-06-03","I",9,17.46
"2016-06-09","I",9,26.34
"2016-06-18","I",9,9.13
"2016-06-21","I",9,34.66
"2016-02-09","I",9,6.14
"2016-02-16","I",9,10.72
"2016-02-18","I",9,18.61
"2016-02-29","I",9,13.68
"2016-03-08","I",9,17.02
"2016-03-10","I",9,14.52
"2016-03-22","I",9,17.61
"2016-04-02","I",9,1.69
"2016-04-06","I",9,14.11
"2016-04-08","I",9,24.4
"2016-04-13","I",9,35.83
"2016-04-14","I",9,25.98
"2016-04-29","I",9,24.05
"2016-05-11","I",9,29.24
"2016-05-25","I",9,11.03
"2016-06-12","I",9,1.69
"2016-06-26","I",9,5.63
"2016-06-29","I",9,11.97
"2016-07-04","I",9,18.39
"2016-07-06","I",9,14.86
"2016-07-13","I",9,36.54
"2016-07-14","I",9,15.32
"2016-07-19","I",9,16.88
"2016-08-17","I",9,8.53
"2016-08-19","I",9,24.98
"2016-08-25","I",9,15.43
"2016-09-15","I",9,13.93
"2016-09-16","I",9,22.01
"2016-09-17","I",9,1.69
"2016-09-26","I",9,15.02
"2016-09-30","I",9,24.12
"2015-11-20","I",10,24.36
"2015-11-21","I",10,7.26
"2015-11-25","I",10,22.64
"2015-11-28","I",10,5.63
"2015-12-02","I",10,20.63
"2015-12-04","I",10,17.79
"2015-12-05","I",10,1.69
"2015-12-08","I",10,19.99
"2016-09-01","I",8,8.63
"2016-09-12","I",8,9.02
"2016-09-16","I",8,17.34
"2016-09-24","I",8,3.38
"2015-11-23","I",9,22.72
"2015-11-24","I",9,10.84
"2015-12-17","I",9,10.72
"2015-12-24","I",9,8.32
"2015-12-29","I",9,3.18
"2016-01-07","I",9,18.56
"2016-01-12","I",9,10.07
"2016-01-13","I",9,7.38
"2016-01-14","I",9,8.52
"2016-01-27","I",9,14.19
"2016-01-28","I",9,6.13
"2016-02-03","I",9,4.67
"2016-02-26","I",9,10.58
"2016-03-02","I",9,6.03
"2016-03-11","I",9,12.96
"2016-03-15","I",9,20.11
"2016-04-07","I",9,23.76
"2016-04-10","I",9,3.38
"2016-04-15","I",9,33.54
"2016-04-27","I",9,11.28
"2016-05-29","I",9,1.69
"2016-06-08","I",9,8.83
"2016-06-10","I",9,26.23
"2016-06-22","I",9,20.74
"2016-07-05","I",9,15.02
"2016-07-08","I",9,30.41
"2016-07-15","I",9,5.57
"2016-07-22","I",9,9.82
"2016-08-31","I",9,31.13
"2016-09-01","I",9,29.07
"2016-09-07","I",9,14.75
"2015-11-17","I",10,50.21
"2016-07-01","I",9,6.37
"2016-07-20","I",9,11.08
"2016-08-04","I",9,28.04
"2016-08-06","I",9,6.13
"2016-09-18","I",9,8.38
"2015-11-18","I",10,17.38
"2015-12-01","I",10,11.49
"2015-12-03","I",10,12.58
"2015-12-10","I",10,14.17
"2015-12-15","I",10,34.59
"2016-01-12","I",10,10.02
"2016-01-13","I",10,49.14
"2016-01-19","I",10,24.49
"2016-01-22","I",10,31.96
"2016-01-26","I",10,10.06
"2016-02-02","I",10,32.46
"2016-02-04","I",10,42.41
"2016-02-09","I",10,32.37
"2016-02-11","I",10,31.99
"2016-02-12","I",10,21.27
"2016-02-16","I",10,19.25
"2016-02-19","I",10,18.69
"2016-02-21","I",10,1.69
"2016-02-23","I",10,14.75
"2016-03-02","I",10,24.38
"2016-03-09","I",10,28.34
"2016-03-24","I",10,15.26
"2016-03-25","I",10,6.38
"2015-12-09","I",10,3.88
"2015-12-14","I",10,16.92
"2015-12-22","I",10,16.22
"2015-12-23","I",10,15.65
"2015-12-28","I",10,5.38
"2015-12-29","I",10,5.63
"2015-12-30","I",10,3.88
"2016-01-04","I",10,5.63
"2016-01-05","I",10,18.45
"2016-01-15","I",10,28.24
"2016-01-29","I",10,10.5
"2016-02-08","I",10,39.49
"2016-02-17","I",10,18.56
"2016-02-24","I",10,19.31
"2016-02-26","I",10,17.51
"2016-03-05","I",10,8.64
"2016-03-08","I",10,18.54
"2016-03-10","I",10,18.81
"2016-03-14","I",10,4.34
"2016-03-20","I",10,6.13
"2016-04-05","I",10,23.28
"2016-04-13","I",10,21.32
"2016-04-15","I",10,33.53
"2016-04-20","I",10,7.27
"2016-04-25","I",10,30.19
"2016-04-28","I",10,1.69
"2016-05-04","I",10,26.01
"2016-05-05","I",10,23.71
"2016-05-06","I",10,21.12
"2015-12-12","I",10,3.38
"2015-12-17","I",10,12.23
"2016-01-09","I",10,1.69
"2016-01-20","I",10,27.49
"2016-01-21","I",10,41.38
"2016-01-27","I",10,24.04
"2016-01-28","I",10,22.78
"2016-02-03","I",10,18.19
"2016-02-15","I",10,11.9
"2016-02-28","I",10,6.33
"2016-03-03","I",10,22.76
"2016-03-04","I",10,23.45
"2016-03-17","I",10,30.03
"2016-03-18","I",10,17.76
"2016-03-21","I",10,19.15
"2016-03-22","I",10,29.4
"2016-03-28","I",10,14.29
"2016-03-29","I",10,15.44
"2016-04-07","I",10,31.96
"2016-04-12","I",10,20.47
"2016-04-18","I",10,7.07
"2016-04-19","I",10,15.55
"2016-04-22","I",10,24.11
"2016-05-09","I",10,27.84
"2016-05-10","I",10,43.98
"2016-05-12","I",10,18.15
"2016-05-13","I",10,21.79
"2016-05-14","I",10,10.77
"2016-05-17","I",10,25.68
"2016-05-19","I",10,26.22
"2016-05-25","I",10,32.48
"2016-06-03","I",10,24.85
"2016-06-07","I",10,17.33
"2016-06-13","I",10,19.19
"2016-06-14","I",10,30.06
"2016-06-16","I",10,36.4
"2016-06-24","I",10,17.57
"2016-06-27","I",10,81.75
"2016-07-03","I",10,1.69
"2016-07-17","I",10,8.13
"2016-07-27","I",10,26.76
"2016-08-02","I",10,14.16
"2016-08-10","I",10,27.54
"2016-08-12","I",10,24.46
"2016-08-21","I",10,9.26
"2016-08-29","I",10,42.3
"2016-08-31","I",10,34.14
"2016-09-02","I",10,27.32
"2016-09-08","I",10,33.96
"2016-09-20","I",10,33.39
"2016-09-22","I",10,26.95
"2016-09-27","I",10,30.15
"2016-09-30","I",10,33.15
"2015-11-18","I",11,32.54
"2015-11-22","I",11,7.32
"2015-11-29","I",11,6.87
"2015-12-07","I",11,35.85
"2015-12-15","I",11,11.63
"2015-12-16","I",11,32.17
"2016-04-08","I",10,30.17
"2016-04-14","I",10,30.58
"2016-04-26","I",10,31.43
"2016-05-15","I",10,3.19
"2016-05-27","I",10,10.53
"2016-05-30","I",10,26.16
"2016-06-10","I",10,22.35
"2016-06-23","I",10,61.83
"2016-07-16","I",10,16.58
"2016-07-28","I",10,34.24
"2016-08-01","I",10,6.13
"2016-08-11","I",10,53.48
"2016-08-15","I",10,30.93
"2016-08-16","I",10,1.69
"2016-08-22","I",10,15.11
"2016-08-25","I",10,37.62
"2016-08-26","I",10,7.82
"2016-09-06","I",10,18.56
"2016-09-09","I",10,19.83
"2016-09-19","I",10,20.66
"2016-09-23","I",10,37.06
"2015-11-24","I",11,18.82
"2015-11-26","I",11,20.47
"2015-11-27","I",11,18.54
"2015-12-03","I",11,21.17
"2015-12-04","I",11,9.69
"2016-05-11","I",10,22.67
"2016-05-18","I",10,4.28
"2016-06-17","I",10,12.67
"2016-07-01","I",10,15.38
"2016-07-06","I",10,28.74
"2016-07-12","I",10,11.8
"2016-07-13","I",10,21.66
"2016-07-24","I",10,8.44
"2016-08-09","I",10,30.6
"2016-08-17","I",10,26.74
"2016-08-24","I",10,40
"2016-09-13","I",10,30.31
"2016-09-28","I",10,27.32
"2015-11-23","I",11,6.36
"2015-11-30","I",11,23.45
"2015-12-05","I",11,11.52
"2015-12-09","I",11,22.7
"2015-12-10","I",11,18.66
"2015-12-11","I",11,15.03
"2015-12-13","I",11,10.63
"2015-12-25","I",11,1.69
"2015-12-31","I",11,10
"2016-01-05","I",11,30.45
"2016-01-14","I",11,19.29
"2016-01-15","I",11,45.48
"2016-01-18","I",11,13.74
"2016-01-21","I",11,24.65
"2016-01-22","I",11,53.22
"2016-01-24","I",11,13.88
"2016-01-27","I",11,35.16
"2016-01-29","I",11,21.45
"2016-02-04","I",11,31.03
"2016-02-05","I",11,14.39
"2016-02-07","I",11,6.37
"2016-02-08","I",11,14.67
"2016-02-09","I",11,23.28
"2016-02-10","I",11,24.81
"2016-02-14","I",11,10.86
"2016-02-15","I",11,10.95
"2016-02-16","I",11,55.48
"2016-02-19","I",11,29.11
"2016-02-24","I",11,26.04
"2016-02-25","I",11,30.92
"2016-02-26","I",11,17.78
"2016-02-29","I",11,16.57
"2016-03-03","I",11,33.38
"2016-03-04","I",11,23.85
"2016-03-07","I",11,38.48
"2016-03-08","I",11,27.98
"2016-03-12","I",11,5.64
"2016-03-16","I",11,9.51
"2016-03-17","I",11,17.9
"2016-03-18","I",11,33.46
"2016-03-20","I",11,14.56
"2016-03-21","I",11,31.34
"2016-03-25","I",11,16.72
"2016-03-28","I",11,6.73
"2016-03-30","I",11,21.54
"2015-12-08","I",11,12.64
"2015-12-18","I",11,14.94
"2015-12-19","I",11,6.39
"2015-12-21","I",11,24.02
"2015-12-23","I",11,21.7
"2015-12-24","I",11,9.76
"2016-01-06","I",11,52.53
"2016-01-08","I",11,10.96
"2016-01-09","I",11,1.69
"2016-01-12","I",11,31.79
"2016-01-17","I",11,3.38
"2016-01-26","I",11,42.08
"2016-01-28","I",11,40.83
"2016-02-12","I",11,24.38
"2016-02-18","I",11,42.13
"2016-02-23","I",11,20.92
"2016-03-05","I",11,6.57
"2016-03-11","I",11,39.22
"2016-03-13","I",11,1.69
"2016-03-27","I",11,4.68
"2016-03-29","I",11,35.18
"2015-12-22","I",11,24.25
"2015-12-29","I",11,11.63
"2015-12-30","I",11,8.56
"2016-01-13","I",11,32.85
"2016-01-19","I",11,50.36
"2016-01-23","I",11,4.14
"2016-01-30","I",11,13.52
"2016-02-01","I",11,15.68
"2016-02-17","I",11,23.15
"2016-03-09","I",11,53.66
"2016-03-14","I",11,6.53
"2016-03-22","I",11,43.01
"2016-03-24","I",11,24.61
"2016-04-04","I",11,44.26
"2016-04-05","I",11,34.64
"2016-04-12","I",11,65.4
"2016-04-15","I",11,45.15
"2016-04-17","I",11,18.25
"2016-04-19","I",11,45.4
"2016-04-21","I",11,27.21
"2016-04-22","I",11,41.68
"2016-04-23","I",11,9.45
"2016-04-29","I",11,34.38
"2016-05-02","I",11,57.38
"2016-05-03","I",11,43.71
"2016-05-04","I",11,28.12
"2016-05-07","I",11,1.69
"2016-05-09","I",11,45.94
"2016-05-12","I",11,42.99
"2016-05-13","I",11,39.57
"2016-05-16","I",11,21.63
"2016-05-18","I",11,35.16
"2016-05-19","I",11,28.19
"2016-05-20","I",11,53.57
"2016-05-25","I",11,34.14
"2016-05-27","I",11,115.8
"2016-05-28","I",11,13.91
"2016-06-02","I",11,29.79
"2016-06-03","I",11,43.66
"2016-06-06","I",11,19.69
"2016-06-08","I",11,47.73
"2016-06-13","I",11,22.31
"2016-06-19","I",11,7.82
"2016-06-20","I",11,47.55
"2016-06-22","I",11,50.21
"2016-06-23","I",11,42.63
"2016-06-27","I",11,35.67
"2016-06-29","I",11,20.6
"2016-07-03","I",11,9.13
"2016-07-05","I",11,13.04
"2016-07-08","I",11,76.4
"2016-04-03","I",11,7.13
"2016-04-07","I",11,29.77
"2016-04-08","I",11,38.5
"2016-04-11","I",11,23.68
"2016-04-13","I",11,23.1
"2016-04-16","I",11,12.32
"2016-04-20","I",11,41.47
"2016-04-25","I",11,29.27
"2016-04-27","I",11,26.26
"2016-04-28","I",11,68.93
"2016-05-05","I",11,21.72
"2016-05-06","I",11,39.35
"2016-05-11","I",11,41.84
"2016-05-17","I",11,47
"2016-05-22","I",11,5.57
"2016-05-23","I",11,9.38
"2016-06-17","I",11,27.39
"2016-06-21","I",11,48.79
"2016-06-24","I",11,33.77
"2016-07-11","I",11,17.16
"2016-07-13","I",11,34.9
"2016-07-09","I",11,6.19
"2016-07-10","I",11,1.69
"2016-07-20","I",11,25.73
"2016-07-22","I",11,19.31
"2016-07-24","I",11,9.07
"2016-07-25","I",11,12.54
"2016-07-26","I",11,19.74
"2016-07-27","I",11,30.09
"2016-08-02","I",11,21.37
"2016-08-05","I",11,64.08
"2016-08-07","I",11,15.79
"2016-08-09","I",11,13.81
"2016-08-11","I",11,40.14
"2016-08-12","I",11,37.83
"2016-08-15","I",11,30.86
"2016-08-19","I",11,37.72
"2016-08-21","I",11,20.52
"2016-08-22","I",11,32.21
"2016-08-23","I",11,27.69
"2016-08-26","I",11,35.65
"2016-08-31","I",11,31.08
"2016-09-02","I",11,90.88
"2016-09-03","I",11,21.27
"2016-09-13","I",11,11.83
"2016-09-15","I",11,41.62
"2016-09-19","I",11,40.04
"2016-09-20","I",11,33.98
"2016-09-21","I",11,48.32
"2016-09-22","I",11,20.78
"2016-09-26","I",11,24.27
"2016-09-27","I",11,42.59
"2016-09-30","I",11,41.59
"2015-11-17","I",12,34.27
"2015-11-18","I",12,21.97
"2015-11-21","I",12,10.45
"2015-11-30","I",12,33.17
"2016-04-01","I",11,49.77
"2016-04-18","I",11,24.33
"2016-04-24","I",11,7.12
"2016-04-26","I",11,41.8
"2016-05-14","I",11,3.88
"2016-06-10","I",11,35.15
"2016-06-14","I",11,18.7
"2016-06-26","I",11,3.19
"2016-07-01","I",11,6.23
"2016-07-02","I",11,11.69
"2016-07-06","I",11,36.45
"2016-07-19","I",11,46.63
"2016-07-29","I",11,20.97
"2016-08-03","I",11,34.21
"2016-08-08","I",11,18.89
"2016-08-10","I",11,33.21
"2016-08-13","I",11,6.88
"2016-08-14","I",11,10.35
"2016-08-16","I",11,13.82
"2016-08-17","I",11,17.64
"2016-08-24","I",11,53.69
"2016-08-25","I",11,35.87
"2016-08-30","I",11,30.69
"2016-09-06","I",11,28.21
"2016-09-07","I",11,10.91
"2016-09-09","I",11,33.75
"2016-09-10","I",11,10.02
"2016-09-12","I",11,37.09
"2016-09-14","I",11,28
"2016-09-16","I",11,17.64
"2016-09-23","I",11,46.62
"2015-11-19","I",12,32.39
"2015-11-24","I",12,33.81
"2015-11-26","I",12,27.32
"2015-11-27","I",12,59.48
"2015-12-01","I",12,35.69
"2016-07-14","I",11,20.84
"2016-07-15","I",11,20.01
"2016-07-18","I",11,19.45
"2016-08-01","I",11,4.28
"2016-08-04","I",11,42.51
"2016-08-18","I",11,78.77
"2016-08-27","I",11,14.32
"2016-09-01","I",11,54.97
"2016-09-05","I",11,3.88
"2016-09-08","I",11,45.75
"2016-09-24","I",11,16.33
"2016-09-28","I",11,30.58
"2016-09-29","I",11,33.72
"2015-11-20","I",12,28.97
"2015-11-22","I",12,3.19
"2015-12-02","I",12,6.14
"2015-12-03","I",12,57.23
"2015-12-05","I",12,3.18
"2015-12-06","I",12,8.94
"2015-12-08","I",12,33.11
"2015-12-09","I",12,43.27
"2015-12-10","I",12,41.18
"2015-12-11","I",12,47.67
"2015-12-13","I",12,6.38
"2015-12-14","I",12,15.14
"2015-12-16","I",12,17.39
"2015-12-17","I",12,31.47
"2015-12-18","I",12,28.34
"2015-12-19","I",12,6.57
"2015-12-24","I",12,25.35
"2015-12-29","I",12,22.09
"2015-12-30","I",12,10.75
"2016-01-03","I",12,4.88
"2016-01-04","I",12,19.1
"2016-01-08","I",12,38.55
"2016-01-11","I",12,59.55
"2016-01-13","I",12,32.34
"2016-01-14","I",12,34.75
"2016-01-15","I",12,37.65
"2015-12-15","I",12,37.88
"2015-12-20","I",12,7.69
"2015-12-21","I",12,61.41
"2015-12-25","I",12,9.16
"2015-12-27","I",12,10.64
"2015-12-28","I",12,7.76
"2016-01-05","I",12,16.45
"2016-01-07","I",12,30.35
"2016-01-12","I",12,45.6
"2016-01-20","I",12,57.99
"2016-01-26","I",12,32.19
"2016-01-27","I",12,19.28
"2016-01-28","I",12,38.66
"2016-01-31","I",12,32.03
"2016-02-01","I",12,40.87
"2016-02-02","I",12,57.09
"2016-02-03","I",12,37.74
"2015-12-07","I",12,60.94
"2015-12-12","I",12,10.88
"2015-12-22","I",12,11.94
"2015-12-26","I",12,3.68
"2016-01-06","I",12,26.29
"2016-01-16","I",12,15.03
"2016-01-18","I",12,34.91
"2016-01-19","I",12,41.89
"2016-01-21","I",12,49.01
"2016-01-22","I",12,66.91
"2016-01-23","I",12,11.63
"2016-01-25","I",12,50.5
"2016-01-29","I",12,77.94
"2016-02-04","I",12,36.04
"2016-02-05","I",12,52.95
"2016-02-07","I",12,6.57
"2016-02-08","I",12,45.47
"2016-02-09","I",12,53.17
"2016-02-10","I",12,42.54
"2016-02-11","I",12,38.96
"2016-02-15","I",12,10.6
"2016-02-16","I",12,20.32
"2016-02-17","I",12,57.78
"2016-02-18","I",12,27.47
"2016-02-19","I",12,74.84
"2016-02-22","I",12,52.01
"2016-02-23","I",12,43.11
"2016-02-24","I",12,28.79
"2016-02-25","I",12,56.44
"2016-02-12","I",12,76.06
"2016-02-26","I",12,39.47
"2016-02-28","I",12,17.21
"2016-02-29","I",12,38.71
"2016-03-01","I",12,44.47
"2016-03-02","I",12,70.94
"2016-03-03","I",12,50.69
"2016-03-04","I",12,52.62
"2016-03-07","I",12,37.42
"2016-03-08","I",12,44.86
"2016-03-09","I",12,89.03
"2016-03-10","I",12,34.81
"2016-03-12","I",12,13.61
"2016-03-13","I",12,21.64
"2016-03-15","I",12,28.29
"2016-03-17","I",12,41.06
"2016-03-19","I",12,25.35
"2016-03-21","I",12,29.95
"2016-03-22","I",12,32.96
"2016-03-23","I",12,70.65
"2016-03-24","I",12,73.4
"2016-03-29","I",12,48.25
"2016-03-16","I",12,52.29
"2016-03-30","I",12,45.08
"2016-04-01","I",12,41.29
"2016-04-05","I",12,34.79
"2016-04-07","I",12,53.72
"2016-04-08","I",12,72.81
"2016-04-11","I",12,33.52
"2016-04-18","I",12,56.24
"2016-04-19","I",12,47.68
"2016-04-20","I",12,64.56
"2016-04-21","I",12,48.91
"2016-04-22","I",12,60.05
"2016-04-23","I",12,11.46
"2016-04-25","I",12,44.1
"2016-04-26","I",12,45.99
"2016-04-27","I",12,76.87
"2016-04-29","I",12,67.75
"2016-05-03","I",12,43.98
"2016-05-10","I",12,43.2
"2016-02-06","I",12,12.72
"2016-02-14","I",12,20.12
"2016-04-03","I",12,14.13
"2016-04-04","I",12,33.56
"2016-04-12","I",12,40.4
"2016-04-14","I",12,33.28
"2016-04-16","I",12,4.88
"2016-04-24","I",12,13.44
"2016-04-28","I",12,34.48
"2016-05-02","I",12,39.71
"2016-05-04","I",12,36.35
"2016-05-05","I",12,31.91
"2016-05-06","I",12,38.75
"2016-05-07","I",12,17.31
"2016-05-08","I",12,9.95
"2016-05-11","I",12,46.22
"2016-05-12","I",12,55.6
"2016-05-13","I",12,56.08
"2016-05-16","I",12,42.14
"2016-05-17","I",12,44.99
"2016-05-18","I",12,63.39
"2016-05-19","I",12,43.08
"2016-05-20","I",12,20.57
"2016-05-23","I",12,6.38
"2016-05-24","I",12,68.24
"2016-05-26","I",12,45.75
"2016-05-27","I",12,213.4
"2016-05-28","I",12,5.78
"2016-05-29","I",12,5.97
"2016-05-30","I",12,76.33
"2016-06-01","I",12,42.2
"2016-06-02","I",12,92.19
"2016-06-03","I",12,186.14
"2016-06-06","I",12,26.09
"2016-06-07","I",12,29.44
"2016-06-08","I",12,147.68
"2016-06-09","I",12,63.31
"2016-06-10","I",12,45.57
"2016-06-11","I",12,23.38
"2016-03-20","I",12,14.61
"2016-03-26","I",12,14.2
"2016-03-28","I",12,12.91
"2016-04-06","I",12,43.45
"2016-04-09","I",12,6.38
"2016-04-13","I",12,38
"2016-04-17","I",12,6.18
"2016-05-14","I",12,16.45
"2016-05-21","I",12,19.33
"2016-06-04","I",12,6.47
"2016-06-05","I",12,8.16
"2016-06-15","I",12,53.85
"2016-06-17","I",12,61.48
"2016-06-18","I",12,14.82
"2016-06-20","I",12,62.83
"2016-06-21","I",12,29.09
"2016-06-23","I",12,60.93
"2016-06-25","I",12,26.19
"2016-06-26","I",12,14.36
"2016-06-27","I",12,99.13
"2016-05-15","I",12,15.07
"2016-05-25","I",12,52.38
"2016-06-22","I",12,23.02
"2016-06-28","I",12,31.37
"2016-06-29","I",12,51.49
"2016-06-12","I",12,9.36
"2016-06-16","I",12,39.08
"2016-06-19","I",12,5.38
"2016-06-24","I",12,56.97
"2016-07-05","I",12,59.14
"2016-07-06","I",12,73.07
"2016-07-07","I",12,48.97
"2016-07-08","I",12,68.89
"2016-07-09","I",12,9.63
"2016-07-11","I",12,41.35
"2016-07-14","I",12,54.25
"2016-07-15","I",12,46.4
"2016-07-16","I",12,17.52
"2016-07-18","I",12,67.09
"2016-07-25","I",12,34.05
"2016-07-27","I",12,32.24
"2016-07-28","I",12,41.35
"2016-07-30","I",12,18.15
"2016-08-03","I",12,63.58
"2016-08-04","I",12,66.09
"2016-08-08","I",12,28.88
"2016-08-09","I",12,55.01
"2016-08-10","I",12,41.6
"2016-08-12","I",12,40.04
"2016-08-15","I",12,51.28
"2016-07-04","I",12,40.52
"2016-07-12","I",12,79.55
"2016-07-13","I",12,36.62
"2016-07-19","I",12,59.97
"2016-07-20","I",12,42.97
"2016-07-22","I",12,57.02
"2016-07-26","I",12,38.56
"2016-07-29","I",12,37.06
"2016-08-02","I",12,46.64
"2016-08-11","I",12,30.4
"2016-08-16","I",12,59.04
"2016-08-17","I",12,54.36
"2016-08-18","I",12,32.48
"2016-08-20","I",12,10.13
"2016-08-22","I",12,74.28
"2016-08-23","I",12,53.48
"2016-08-19","I",12,37.75
"2016-08-24","I",12,59.24
"2016-08-25","I",12,46.9
"2016-08-26","I",12,60.45
"2016-08-28","I",12,14.08
"2016-08-29","I",12,80.3
"2016-08-31","I",12,44.88
"2016-09-01","I",12,60.31
"2016-09-02","I",12,127.65
"2016-09-03","I",12,5.87
"2016-09-04","I",12,8.37
"2016-09-07","I",12,23.83
"2016-09-08","I",12,41.69
"2016-09-10","I",12,16.71
"2016-09-13","I",12,70.96
"2016-09-15","I",12,63.71
"2016-09-16","I",12,45.17
"2016-09-17","I",12,17.59
"2016-09-18","I",12,13.54
"2016-09-20","I",12,49.97
"2016-09-21","I",12,63.36
"2016-09-22","I",12,49.78
"2016-09-25","I",12,32.83
"2016-09-26","I",12,47.4
"2016-09-27","I",12,50.25
"2016-09-28","I",12,53.51
"2016-09-29","I",12,72.42
"2015-11-19","I",13,31.33
"2015-11-20","I",13,38.41
"2015-11-21","I",13,14.88
"2015-11-24","I",13,16.13
"2016-08-05","I",12,34.44
"2016-09-05","I",12,15.88
"2016-09-09","I",12,38.53
"2016-09-19","I",12,31.56
"2016-09-23","I",12,75.11
"2016-09-30","I",12,40.71
"2015-11-26","I",13,44.46
"2015-11-27","I",13,23.83
"2015-11-28","I",13,23.61
"2015-11-30","I",13,48.95
"2015-12-01","I",13,33.41
"2015-12-02","I",13,41.38
"2015-12-04","I",13,23.75
"2015-12-07","I",13,15.69
"2015-12-08","I",13,41.55
"2015-12-11","I",13,18.84
"2016-08-30","I",12,163.06
"2016-09-11","I",12,16.12
"2016-09-12","I",12,32.78
"2016-09-14","I",12,33.02
"2016-09-24","I",12,5.18
"2015-11-18","I",13,41.7
"2015-11-23","I",13,16.43
"2015-11-25","I",13,27.47
"2015-12-06","I",13,14.33
"2015-12-09","I",13,26.3
"2015-12-14","I",13,37.8
"2015-12-16","I",13,14.74
"2015-12-17","I",13,46.81
"2015-12-20","I",13,11.52
"2015-12-21","I",13,26.36
"2015-12-22","I",13,31.79
"2015-12-24","I",13,23.96
"2015-12-30","I",13,11.82
"2016-01-04","I",13,35.5
"2016-01-05","I",13,26.74
"2016-01-06","I",13,27.82
"2016-01-11","I",13,42.75
"2016-01-12","I",13,34.65
"2016-01-14","I",13,37.02
"2016-01-17","I",13,7.82
"2016-01-18","I",13,16.02
"2016-01-19","I",13,20.6
"2016-01-21","I",13,36.91
"2016-01-22","I",13,37.97
"2016-01-23","I",13,12.45
"2016-01-25","I",13,24.39
"2016-01-26","I",13,66.24
"2016-01-27","I",13,34.87
"2016-01-28","I",13,45.42
"2016-01-29","I",13,32.59
"2016-02-01","I",13,32.27
"2016-02-02","I",13,37.88
"2016-02-05","I",13,51.95
"2016-02-08","I",13,24.62
"2016-02-09","I",13,48.66
"2016-02-10","I",13,32.88
"2016-02-11","I",13,55.52
"2016-02-12","I",13,46.7
"2016-02-13","I",13,10.5
"2016-02-14","I",13,5.07
"2016-02-16","I",13,35.39
"2016-02-17","I",13,29.05
"2016-02-18","I",13,18.31
"2016-02-19","I",13,25.38
"2016-02-20","I",13,17.01
"2016-02-23","I",13,35.41
"2016-02-24","I",13,27.86
"2016-02-25","I",13,42.58
"2016-03-03","I",13,52.52
"2016-03-04","I",13,35.92
"2016-03-07","I",13,43.74
"2016-03-08","I",13,57.25
